Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Customers,POST_Sales
514,2014-02-12,3,4568.0,526,0,0,926,9006
515,2014-02-12,3,6715.0,602,0,0,355,4115
516,2014-02-12,3,4513.0,664,0,0,539,4049
517,2014-02-12,3,4555.0,578,0,0,538,4907
518,2014-02-12,3,4015.0,425,0,0,1035,7147
519,2014-02-12,3,3371.0,415,0,0,417,3826
520,2014-02-12,3,3026.0,379,0,0,466,3743
521,2014-02-12,3,3141.0,308,0,0,781,4995
522,2014-02-12,3,6093.0,530,0,0,834,5341
523,2014-02-12,3,10705.0,1438,0,0,699,7985
524,2014-02-12,3,6558.0,753,0,0,757,6012
525,2014-02-12,3,7917.0,760,0,0,793,7541
526,2014-02-12,3,8460.0,1276,0,0,670,6963
527,2014-02-12,3,8963.0,936,0,0,635,6159
528,2014-02-12,3,7744.0,796,0,0,648,6642
529,2014-02-12,3,6237.0,666,0,0,890,6111
530,2014-02-12,3,1826.0,266,0,0,496,3378
531,2014-02-12,3,3946.0,553,0,0,936,5060
532,2014-02-12,3,9136.0,1178,0,0,508,3083
533,2014-02-12,3,7664.0,818,0,0,442,3418
534,2014-02-12,3,5314.0,428,0,0,677,6853
535,2014-02-12,3,7162.0,903,0,0,333,2606
536,2014-02-12,3,6446.0,776,0,0,511,5776
537,2014-02-12,3,5023.0,581,0,0,551,4367
538,2014-02-12,3,3290.0,551,0,0,512,4113
539,2014-02-12,3,9004.0,963,0,0,807,9236
540,2014-02-12,3,3928.0,342,0,0,937,5686
541,2014-02-12,3,5300.0,759,0,0,354,4970
542,2014-02-12,3,4578.0,488,0,0,1377,7085
543,2014-02-12,3,1806.0,187,0,0,1292,4371
544,2014-02-12,3,10545.0,1531,0,0,1098,10161
545,2014-02-12,3,8203.0,952,0,0,1086,8939
546,2014-02-12,3,10432.0,1396,0,0,652,6822
547,2014-02-12,3,4065.0,341,0,0,523,3024
548,2014-02-12,3,3435.0,312,0,0,515,4053
549,2014-02-12,3,4120.0,550,0,0,550,4118
550,2014-02-12,3,4660.0,405,0,0,705,5118
551,2014-02-12,3,5604.0,923,0,0,536,5470
552,2014-02-12,3,5317.0,585,0,0,564,4099
553,2014-02-12,3,4942.0,495,0,0,636,5128
554,2014-02-12,3,3456.0,523,0,0,596,5065
555,2014-02-12,3,3371.0,346,0,0,615,4184
556,2014-02-12,3,6053.0,769,0,0,534,5535
557,2014-02-12,3,3630.0,651,0,0,446,3017
558,2014-02-12,3,2538.0,423,0,0,570,3511
559,2014-02-12,3,4943.0,741,0,0,720,4791
560,2014-02-12,3,10556.0,1378,0,0,730,7648
561,2014-02-12,3,5453.0,604,0,0,188,1810
562,2014-02-12,3,17255.0,3071,0,0,612,8937
563,2014-02-12,3,4703.0,678,0,0,359,3280
564,2014-02-12,3,4121.0,369,0,0,831,5813
565,2014-02-12,3,5935.0,834,0,0,1174,6794
566,2014-02-12,3,3388.0,458,0,0,2445,6133
567,2014-02-12,3,4055.0,632,0,0,532,4121
568,2014-02-12,3,3523.0,355,0,0,680,4752
569,2014-02-12,3,4024.0,654,0,0,456,5020
570,2014-02-12,3,3921.0,606,0,0,242,2176
571,2014-02-12,3,5129.0,421,0,0,1377,6983
572,2014-02-12,3,5055.0,481,0,0,1057,6975
573,2014-02-12,3,3084.0,281,0,0,292,2998
574,2014-02-12,3,6922.0,555,0,0,728,4927
575,2014-02-12,3,3418.0,389,0,0,502,4603
576,2014-02-12,3,5049.0,815,0,0,572,6417
577,2014-02-12,3,3807.0,533,0,0,337,3186
578,2014-02-12,3,5398.0,547,0,0,1888,7711
579,2014-02-12,3,6006.0,734,0,0,677,6015
580,2014-02-12,3,7706.0,1382,0,0,886,7697
581,2014-02-12,3,4257.0,581,0,0,683,4529
582,2014-02-12,3,4996.0,737,0,0,293,3020
583,2014-02-12,3,3716.0,378,0,0,353,1438
584,2014-02-12,3,3698.0,384,0,0,650,4639
585,2014-02-12,3,5183.0,893,0,0,630,5413
586,2014-02-12,3,12692.0,2142,0,0,553,4323
587,2014-02-12,3,6644.0,528,0,0,687,6213
588,2014-02-12,3,4552.0,566,0,0,317,3237
589,2014-02-12,3,3988.0,498,0,0,755,5703
590,2014-02-12,3,3955.0,334,0,0,308,3487
591,2014-02-12,3,4942.0,466,0,0,688,5234
592,2014-02-12,3,3420.0,507,0,0,577,4866
593,2014-02-12,3,7277.0,1011,0,0,452,4487
594,2014-02-12,3,3996.0,452,0,0,819,4615
595,2014-02-12,3,11532.0,1487,0,0,1360,10226
596,2014-02-12,3,3554.0,600,0,0,356,3054
597,2014-02-12,3,4124.0,657,0,0,1577,6447
598,2014-02-12,3,3796.0,619,0,0,492,4286
599,2014-02-12,3,6832.0,721,0,0,1121,8070
600,2014-02-12,3,4947.0,499,0,0,340,3731
601,2014-02-12,3,3328.0,328,0,0,2823,5992
602,2014-02-12,3,5139.0,565,0,0,627,3971
603,2014-02-12,3,5566.0,929,0,0,707,6334
604,2014-02-12,3,6562.0,507,0,0,445,4629
605,2014-02-12,3,5325.0,417,0,0,1483,6552
606,2014-02-12,3,5065.0,599,0,0,819,5350
607,2014-02-12,3,2623.0,334,0,0,539,3225
608,2014-02-12,3,7086.0,805,0,0,476,6603
609,2014-02-12,3,3862.0,479,0,0,516,3411
610,2014-02-12,3,3434.0,476,0,0,367,2737
611,2014-02-12,3,4832.0,421,0,0,636,4782
612,2014-02-12,3,4672.0,330,0,0,474,4961
613,2014-02-12,3,5313.0,874,0,0,483,4242
614,2014-02-12,3,5583.0,807,0,0,589,4791
615,2014-02-12,3,7588.0,1084,0,0,1627,9286
616,2014-02-12,3,7094.0,791,0,0,269,5099
617,2014-02-12,3,5598.0,555,0,0,602,4159
618,2014-02-12,3,4330.0,401,0,0,320,4309
619,2014-02-12,3,3535.0,394,0,0,482,4001
620,2014-02-12,3,5831.0,576,0,0,418,4834
621,2014-02-12,3,4748.0,712,0,0,705,5278
622,2014-02-12,3,3644.0,426,0,0,436,3195
623,2014-02-12,3,6102.0,823,0,0,1013,6551
624,2014-02-12,3,6303.0,659,0,0,1573,6801
625,2014-02-12,3,5086.0,565,0,0,519,4242
626,2014-02-12,3,6800.0,647,0,0,641,6163
627,2014-02-12,3,5111.0,573,0,0,921,7270
628,2014-02-12,3,5455.0,749,0,0,517,5193
629,2014-02-12,3,6221.0,620,0,0,581,5094
630,2014-02-12,3,6751.0,847,0,0,514,5114
631,2014-02-12,3,4111.0,560,0,0,520,4869
632,2014-02-12,3,5371.0,798,0,0,382,4399
633,2014-02-12,3,5335.0,437,0,0,1497,8026
634,2014-02-12,3,5440.0,572,0,0,866,6335
635,2014-02-12,3,4331.0,505,0,0,762,7307
636,2014-02-12,3,3858.0,533,0,0,914,5832
637,2014-02-12,3,6554.0,582,0,0,485,5238
638,2014-02-12,3,4733.0,424,0,0,602,5088
639,2014-02-12,3,3477.0,424,0,0,1297,6987
640,2014-02-12,3,8392.0,722,0,0,362,6864
641,2014-02-12,3,4636.0,479,0,0,551,4887
642,2014-02-12,3,3549.0,510,0,0,703,3621
643,2014-02-12,3,6500.0,912,0,0,416,4556
644,2014-02-12,3,6836.0,835,0,0,609,7566
645,2014-02-12,3,8206.0,1150,0,0,423,3367
646,2014-02-12,3,4214.0,633,0,0,725,3763
647,2014-02-12,3,4510.0,622,0,0,917,5881
648,2014-02-12,3,4555.0,487,0,0,466,4179
649,2014-02-12,3,3281.0,384,0,0,374,2680
650,2014-02-12,3,4794.0,557,0,0,469,3665
651,2014-02-12,3,6570.0,812,0,0,725,5655
652,2014-02-12,3,4460.0,523,0,0,323,3388
653,2014-02-12,3,4344.0,417,0,0,756,5472
654,2014-02-12,3,5697.0,696,0,0,513,5995
655,2014-02-12,3,5985.0,564,0,0,2226,7236
656,2014-02-12,3,2748.0,337,0,0,511,4913
657,2014-02-12,3,4576.0,651,0,0,833,4632
658,2014-02-12,3,5019.0,555,0,0,383,3199
659,2014-02-12,3,5148.0,717,0,0,539,6200
660,2014-02-12,3,3394.0,429,0,0,673,3973
661,2014-02-12,3,6506.0,550,0,0,495,5169
662,2014-02-12,3,6356.0,640,0,0,405,5972
663,2014-02-12,3,4025.0,646,0,0,901,6558
664,2014-02-12,3,3545.0,507,0,0,571,3702
665,2014-02-12,3,7323.0,1261,0,0,576,6983
666,2014-02-12,3,4428.0,485,0,0,429,4885
667,2014-02-12,3,6005.0,630,0,0,1102,6663
668,2014-02-12,3,7109.0,1026,0,0,303,4132
669,2014-02-12,3,3172.0,298,0,0,873,3973
670,2014-02-12,3,5076.0,611,0,0,995,9402
671,2014-02-12,3,4322.0,526,0,0,814,4603
672,2014-02-12,3,6085.0,1124,0,0,482,5379
673,2014-02-12,3,5243.0,507,0,0,636,5228
674,2014-02-12,3,6503.0,967,0,0,306,3171
675,2014-02-12,3,3043.0,379,0,0,708,4024
676,2014-02-12,3,6288.0,1568,0,0,798,5780
677,2014-02-12,3,6220.0,581,0,0,780,7652
678,2014-02-12,3,5174.0,732,0,0,1053,6625
679,2014-02-12,3,8056.0,1007,0,0,1410,10055
680,2014-02-12,3,4578.0,763,0,0,247,3093
681,2014-02-12,3,2476.0,449,0,0,562,3832
682,2014-02-12,3,10282.0,1729,0,0,726,7469
683,2014-02-12,3,7935.0,873,0,0,514,4794
684,2014-02-12,3,5409.0,455,0,0,369,5079
685,2014-02-12,3,4857.0,543,0,0,645,3899
686,2014-02-12,3,4907.0,668,0,0,986,7713
687,2014-02-12,3,6639.0,665,0,0,440,4733
688,2014-02-12,3,3173.0,337,0,0,656,4520
689,2014-02-12,3,5125.0,619,0,0,603,4821
690,2014-02-12,3,4847.0,831,0,0,308,3441
691,2014-02-12,3,5974.0,491,0,0,820,6762
692,2014-02-12,3,5134.0,748,0,0,571,5650
693,2014-02-12,3,3998.0,367,0,0,357,3358
694,2014-02-12,3,5958.0,635,0,0,444,5760
695,2014-02-12,3,3642.0,396,0,0,706,2927
696,2014-02-12,3,6427.0,912,0,0,323,4194
697,2014-02-12,3,8568.0,892,0,0,613,6617
698,2014-02-12,3,13856.0,1856,0,0,314,3232
699,2014-02-12,3,6706.0,871,0,0,595,6062
700,2014-02-12,3,3426.0,520,0,0,642,3702
701,2014-02-12,3,4375.0,537,0,0,292,3737
702,2014-02-12,3,3058.0,273,0,0,273,1021
703,2014-02-12,3,2895.0,343,0,0,378,3024
704,2014-02-12,3,8615.0,1005,0,0,534,4228
705,2014-02-12,3,6355.0,891,0,0,1300,8208
706,2014-02-12,3,3918.0,416,0,0,314,2271
707,2014-02-12,3,6894.0,844,0,0,417,4323
708,2014-02-12,3,3539.0,407,0,0,887,2788
709,2014-02-12,3,9577.0,1415,0,0,986,8708
710,2014-02-12,3,3516.0,306,0,0,273,2325
711,2014-02-12,3,5419.0,442,0,0,614,5900
712,2014-02-12,3,5234.0,482,0,0,654,5633
713,2014-02-12,3,8282.0,1212,0,0,759,6397
714,2014-02-12,3,3201.0,276,0,0,371,3265
715,2014-02-12,3,5465.0,689,0,0,571,5245
716,2014-02-12,3,3885.0,347,0,0,264,3286
717,2014-02-12,3,3641.0,475,0,0,665,4189
718,2014-02-12,3,6438.0,805,0,0,510,5761
719,2014-02-12,3,4477.0,383,0,0,632,6071
720,2014-02-12,3,6495.0,711,0,0,459,4193
721,2014-02-12,3,5968.0,710,0,0,579,5498
722,2014-02-12,3,8629.0,1509,0,0,539,6299
723,2014-02-12,3,5051.0,443,0,0,406,4767
724,2014-02-12,3,5467.0,628,0,0,524,4901
725,2014-02-12,3,4566.0,508,0,0,550,4198
726,2014-02-12,3,9589.0,1095,0,0,629,5985
727,2014-02-12,3,3683.0,423,0,0,528,3132
728,2014-02-12,3,3457.0,358,0,0,500,4228
729,2014-02-12,3,8003.0,944,0,0,600,6719
730,2014-02-12,3,6234.0,886,0,0,359,4121
731,2014-02-12,3,7109.0,901,0,0,741,7104
732,2014-02-12,3,3799.0,484,0,0,763,3968
733,2014-02-12,3,13010.0,3236,0,0,854,10424
734,2014-02-12,3,4291.0,502,0,0,341,4665
735,2014-02-12,3,3543.0,440,0,0,529,4727
736,2014-02-12,3,3796.0,409,0,0,479,3747
737,2014-02-12,3,5389.0,844,0,0,811,4428
738,2014-02-12,3,6434.0,582,0,0,473,4766
739,2014-02-12,3,7309.0,622,0,0,1017,7303
740,2014-02-12,3,5263.0,412,0,0,495,6082
741,2014-02-12,3,6821.0,875,0,0,833,5229
742,2014-02-12,3,6109.0,740,0,0,1200,7938
743,2014-02-12,3,2878.0,383,0,0,1833,3897
744,2014-02-12,3,6250.0,760,0,0,326,4063
745,2014-02-12,3,6290.0,736,0,0,523,4482
746,2014-02-12,3,3977.0,379,0,0,765,4451
747,2014-02-12,3,5948.0,625,0,0,731,5838
748,2014-02-12,3,3901.0,374,0,0,1657,4691
749,2014-02-12,3,4626.0,686,0,0,833,4676
750,2014-02-12,3,3799.0,340,0,0,385,3544
751,2014-02-12,3,3761.0,547,0,0,475,3508
752,2014-02-12,3,4024.0,386,0,0,803,4094
753,2014-02-12,3,6500.0,656,0,0,295,3394
754,2014-02-12,3,5483.0,764,0,0,802,5450
755,2014-02-12,3,8212.0,744,0,0,417,3548
756,2014-02-12,3,12616.0,1929,0,0,449,4886
757,2014-02-12,3,4517.0,495,0,0,416,3795
758,2014-02-12,3,4278.0,646,0,0,543,3670
759,2014-02-12,3,5464.0,736,0,0,673,6044
760,2014-02-12,3,6676.0,1059,0,0,893,6039
761,2014-02-12,3,7573.0,942,0,0,723,6619
762,2014-02-12,3,1935.0,271,0,0,532,2978
763,2014-02-12,3,4500.0,466,0,0,448,4551
764,2014-02-12,3,2992.0,382,0,0,480,2658
765,2014-02-12,3,6736.0,655,0,0,177,4027
766,2014-02-12,3,4934.0,476,0,0,213,2238
767,2014-02-12,3,4577.0,558,0,0,787,4246
768,2014-02-12,3,10240.0,1185,0,0,470,4786
769,2014-02-12,3,9514.0,2906,0,0,743,7741
770,2014-02-12,3,5507.0,690,0,0,770,5360
771,2014-02-12,3,5252.0,652,0,0,1011,5510
772,2014-02-12,3,3059.0,449,0,0,411,3786
773,2014-02-12,3,6395.0,781,0,0,513,4704
774,2014-02-12,3,4994.0,744,0,0,196,1910
775,2014-02-12,3,7418.0,555,0,0,530,6895
776,2014-02-12,3,3484.0,442,0,0,586,4623
777,2014-02-12,3,2664.0,272,0,0,671,5317
778,2014-02-12,3,4895.0,704,0,0,377,4451
779,2014-02-12,3,5568.0,627,0,0,743,5478
780,2014-02-12,3,4812.0,663,0,0,506,5188
781,2014-02-12,3,3799.0,659,0,0,297,3306
782,2014-02-12,3,3876.0,442,0,0,924,5603
783,2014-02-12,3,5001.0,592,0,0,458,5043
784,2014-02-12,3,6195.0,798,0,0,515,6109
785,2014-02-12,3,3780.0,385,0,0,1430,7759
786,2014-02-12,3,3063.0,534,0,0,363,2788
787,2014-02-12,3,9107.0,1047,0,0,798,6716
788,2014-02-12,3,16544.0,1728,0,0,568,8022
789,2014-02-12,3,3286.0,459,0,0,904,3325
790,2014-02-12,3,5492.0,560,0,0,490,8137
791,2014-02-12,3,5886.0,710,0,0,460,4996
792,2014-02-12,3,4952.0,576,0,0,433,5610
793,2014-02-12,3,2512.0,308,0,0,1118,5568
794,2014-02-12,3,3001.0,509,0,0,325,1932
795,2014-02-12,3,2932.0,404,0,0,758,5048
796,2014-02-12,3,5711.0,620,0,0,581,5505
797,2014-02-12,3,2561.0,288,0,0,449,3618
798,2014-02-12,3,7040.0,965,0,0,708,5577
799,2014-02-12,3,8459.0,839,0,0,530,4912
800,2014-02-12,3,4598.0,446,0,0,569,4416
801,2014-02-12,3,3388.0,400,0,0,672,3597
802,2014-02-12,3,5073.0,466,0,0,255,2411
803,2014-02-12,3,4157.0,405,0,0,927,5383
804,2014-02-12,3,4153.0,371,0,0,459,4603
805,2014-02-12,3,3875.0,428,0,0,299,2092
806,2014-02-12,3,4502.0,414,0,0,760,6783
807,2014-02-12,3,8311.0,919,0,0,903,7803
808,2014-02-12,3,6301.0,585,0,0,1118,6749
809,2014-02-12,3,7213.0,674,0,0,330,4020
810,2014-02-12,3,4556.0,426,0,0,314,3265
811,2014-02-12,3,3800.0,680,0,0,1496,3957
812,2014-02-12,3,5615.0,741,0,0,512,4867
813,2014-02-12,3,5005.0,625,0,0,438,4213
814,2014-02-12,3,6565.0,565,0,0,610,7178
815,2014-02-12,3,7234.0,783,0,0,297,3715
816,2014-02-12,3,4110.0,678,0,0,618,4018
817,2014-02-12,3,20459.0,3208,0,0,1277,17068
818,2014-02-12,3,4509.0,544,0,0,325,3531
819,2014-02-12,3,4939.0,491,0,0,599,4836
820,2014-02-12,3,9427.0,980,0,0,802,8099
821,2014-02-12,3,5859.0,817,0,0,2689,7865
822,2014-02-12,3,5556.0,529,0,0,416,4346
823,2014-02-12,3,4296.0,502,0,0,506,3773
824,2014-02-12,3,6324.0,913,0,0,288,3341
825,2014-02-12,3,3102.0,401,0,0,1406,4745
826,2014-02-12,3,7175.0,716,0,0,512,6889
827,2014-02-12,3,8649.0,1214,0,0,1390,9487
828,2014-02-12,3,4221.0,569,0,0,591,3696
829,2014-02-12,3,4532.0,674,0,0,917,6016
830,2014-02-12,3,5469.0,578,0,0,724,5645
831,2014-02-12,3,10358.0,1500,0,0,471,4162
832,2014-02-12,3,4303.0,450,0,0,332,5008
833,2014-02-12,3,4547.0,463,0,0,522,4103
834,2014-02-12,3,4440.0,563,0,0,440,4384
835,2014-02-12,3,4031.0,611,0,0,552,4118
836,2014-02-12,3,5298.0,726,0,0,719,2777
838,2014-02-12,3,7132.0,797,0,0,614,6047
839,2014-02-12,3,4607.0,639,0,0,433,3888
840,2014-02-12,3,6837.0,1070,0,0,353,3587
841,2014-02-12,3,2716.0,417,0,0,466,2694
842,2014-02-12,3,15246.0,962,0,0,416,5808
843,2014-02-12,3,7141.0,929,0,0,571,7053
844,2014-02-12,3,3732.0,462,0,0,629,6295
845,2014-02-12,3,3386.0,271,0,0,496,4432
846,2014-02-12,3,6777.0,728,0,0,407,4090
847,2014-02-12,3,5463.0,912,0,0,727,6161
848,2014-02-12,3,4770.0,646,0,0,438,4040
849,2014-02-12,3,6610.0,823,0,0,417,5137
850,2014-02-12,3,5008.0,545,0,0,331,3973
851,2014-02-12,3,4752.0,430,0,0,464,4507
852,2014-02-12,3,3529.0,560,0,0,404,4446
853,2014-02-12,3,7964.0,963,0,0,549,6526
854,2014-02-12,3,4727.0,594,0,0,340,4289
855,2014-02-12,3,4464.0,525,0,0,446,4267
856,2014-02-12,3,5433.0,875,0,0,499,6143
857,2014-02-12,3,5753.0,789,0,0,554,5023
858,2014-02-12,3,3850.0,390,0,0,602,4600
859,2014-02-12,3,5826.0,625,0,0,94,2690
860,2014-02-12,3,4176.0,596,0,0,267,3942
861,2014-02-12,3,2855.0,520,0,0,706,4473
862,2014-02-12,3,7105.0,1072,0,0,581,5237
863,2014-02-12,3,6675.0,875,0,0,535,5908
864,2014-02-12,3,3444.0,568,0,0,481,3171
865,2014-02-12,3,5835.0,540,0,0,495,5932
866,2014-02-12,3,4824.0,367,0,0,340,3230
867,2014-02-12,3,2747.0,296,0,0,648,3935
868,2014-02-12,3,7369.0,547,0,0,507,5417
869,2014-02-12,3,4285.0,744,0,0,471,4996
870,2014-02-12,3,6329.0,876,0,0,951,5475
871,2014-02-12,3,4150.0,366,0,0,614,3957
872,2014-02-12,3,7140.0,791,0,0,937,7880
873,2014-02-12,3,3853.0,509,0,0,375,3344
874,2014-02-12,3,3316.0,408,0,0,748,4690
875,2014-02-12,3,3534.0,367,0,0,512,4163
876,2014-02-12,3,7437.0,953,0,0,715,7324
877,2014-02-12,3,5353.0,872,0,0,452,4650
878,2014-02-12,3,7942.0,847,0,0,528,5775
879,2014-02-12,3,2736.0,274,0,0,349,3034
880,2014-02-12,3,6009.0,745,0,0,396,4121
881,2014-02-12,3,3585.0,606,0,0,546,4601
882,2014-02-12,3,5216.0,726,0,0,345,3749
883,2014-02-12,3,3707.0,441,0,0,705,4682
884,2014-02-12,3,3975.0,426,0,0,617,5643
885,2014-02-12,3,4771.0,646,0,0,453,3858
886,2014-02-12,3,5262.0,576,0,0,1018,5965
887,2014-02-12,3,4977.0,460,0,0,570,4747
888,2014-02-12,3,5425.0,581,0,0,761,5930
889,2014-02-12,3,3370.0,410,0,0,700,3521
890,2014-02-12,3,3871.0,324,0,0,419,4431
891,2014-02-12,3,6337.0,982,0,0,846,6500
892,2014-02-12,3,6180.0,668,0,0,978,5798
893,2014-02-12,3,5547.0,791,0,0,876,4848
894,2014-02-12,3,6378.0,945,0,0,94,4231
895,2014-02-12,3,7281.0,757,0,0,604,6386
896,2014-02-12,3,5895.0,964,0,0,979,5205
897,2014-02-12,3,2152.0,265,0,0,2172,4200
898,2014-02-12,3,5645.0,701,0,0,146,2484
899,2014-02-12,3,4167.0,517,0,0,717,5101
900,2014-02-12,3,4774.0,488,0,0,892,5055
901,2014-02-12,3,6146.0,571,0,0,958,5712
902,2014-02-12,3,4400.0,599,0,0,534,4078
903,2014-02-12,3,8402.0,654,0,0,360,3062
904,2014-02-12,3,4282.0,426,0,0,523,4606
905,2014-02-12,3,8408.0,1398,0,0,448,5273
906,2014-02-12,3,9061.0,1180,0,0,448,3786
907,2014-02-12,3,5117.0,698,0,0,590,5492
908,2014-02-12,3,3365.0,316,0,0,526,3026
909,2014-02-12,3,7665.0,838,0,0,854,8298
910,2014-02-12,3,3789.0,461,0,0,357,3599
911,2014-02-12,3,7674.0,812,0,0,638,7680
912,2014-02-12,3,4738.0,653,0,0,609,2971
913,2014-02-12,3,6474.0,1004,0,0,651,5643
914,2014-02-12,3,7196.0,1039,0,0,697,5386
915,2014-02-12,3,3672.0,352,0,0,1141,5511
916,2014-02-12,3,4124.0,610,0,0,655,3866
917,2014-02-12,3,5634.0,688,0,0,1343,7346
918,2014-02-12,3,4463.0,568,0,0,912,5149
919,2014-02-12,3,4625.0,641,0,0,240,1648
920,2014-02-12,3,4382.0,497,0,0,239,2316
921,2014-02-12,3,8656.0,1064,0,0,1765,10560
922,2014-02-12,3,6205.0,639,0,0,473,5317
923,2014-02-12,3,4630.0,603,0,0,449,4031
924,2014-02-12,3,3586.0,410,0,0,471,3979
925,2014-02-12,3,5527.0,1055,0,0,391,5153
926,2014-02-12,3,4736.0,431,0,0,625,5967
927,2014-02-12,3,4916.0,774,0,0,319,5023
928,2014-02-12,3,5134.0,517,0,0,442,5869
929,2014-02-12,3,5142.0,721,0,0,447,3989
930,2014-02-12,3,4811.0,909,0,0,701,5733
931,2014-02-12,3,2634.0,349,0,0,460,4768
932,2014-02-12,3,6121.0,679,0,0,514,4102
933,2014-02-12,3,6166.0,913,0,0,586,5022
934,2014-02-12,3,5400.0,650,0,0,221,3884
935,2014-02-12,3,4667.0,580,0,0,517,4565
936,2014-02-12,3,6227.0,836,0,0,588,6010
937,2014-02-12,3,4954.0,465,0,0,408,4270
938,2014-02-12,3,7335.0,831,0,0,466,4478
939,2014-02-12,3,4016.0,441,0,0,913,6145
940,2014-02-12,3,6015.0,646,0,0,607,4999
941,2014-02-12,3,3707.0,499,0,0,1081,6294
942,2014-02-12,3,4197.0,387,0,0,470,4617
943,2014-02-12,3,5338.0,509,0,0,408,4508
944,2014-02-12,3,5973.0,1014,0,0,1143,6449
945,2014-02-12,3,3911.0,577,0,0,391,3339
946,2014-02-12,3,3456.0,483,0,0,387,3347
947,2014-02-12,3,7029.0,1099,0,0,818,6979
948,2014-02-12,3,6140.0,1641,0,0,1461,6021
949,2014-02-12,3,4530.0,495,0,0,471,4369
950,2014-02-12,3,4122.0,502,0,0,705,5644
951,2014-02-12,3,5991.0,630,0,0,1136,6217
952,2014-02-12,3,4799.0,447,0,0,1231,5776
953,2014-02-12,3,4175.0,495,0,0,764,5041
954,2014-02-12,3,5636.0,905,0,0,405,5833
955,2014-02-12,3,3641.0,396,0,0,825,4732
956,2014-02-12,3,3767.0,517,0,0,537,5031
957,2014-02-12,3,6354.0,828,0,0,1055,7172
958,2014-02-12,3,3718.0,557,0,0,502,2989
959,2014-02-12,3,5934.0,727,0,0,847,5678
960,2014-02-12,3,6023.0,519,0,0,431,4733
961,2014-02-12,3,5092.0,591,0,0,531,5253
962,2014-02-12,3,5157.0,766,0,0,664,4705
963,2014-02-12,3,8372.0,866,0,0,484,5078
964,2014-02-12,3,7541.0,1231,0,0,520,4734
965,2014-02-12,3,7268.0,882,0,0,1037,7314
966,2014-02-12,3,3718.0,565,0,0,630,4514
967,2014-02-12,3,5849.0,740,0,0,467,4655
968,2014-02-12,3,6519.0,897,0,0,884,6144
969,2014-02-12,3,2965.0,553,0,0,351,3197
970,2014-02-12,3,3463.0,448,0,0,392,3073
971,2014-02-12,3,5885.0,788,0,0,650,6371
972,2014-02-12,3,2875.0,369,0,0,516,1899
973,2014-02-12,3,4625.0,721,0,0,601,4898
974,2014-02-12,3,9561.0,1510,0,0,615,8169
975,2014-02-12,3,5796.0,633,0,0,356,4171
976,2014-02-12,3,6217.0,716,0,0,693,5899
977,2014-02-12,3,3715.0,419,0,0,786,4476
978,2014-02-12,3,5980.0,920,0,0,157,2375
979,2014-02-12,3,4169.0,517,0,0,267,2313
980,2014-02-12,3,4870.0,465,0,0,510,4808
981,2014-02-12,3,5176.0,622,0,0,429,5106
982,2014-02-12,3,5947.0,564,0,0,475,5341
983,2014-02-12,3,10120.0,1434,0,0,289,3484
984,2014-02-12,3,4208.0,602,0,0,287,2817
985,2014-02-12,3,5615.0,669,0,0,711,5114
986,2014-02-12,3,4718.0,737,0,0,672,5072
987,2014-02-12,3,5663.0,814,0,0,653,4322
988,2014-02-12,3,3725.0,640,0,0,860,3693
989,2014-02-12,3,4378.0,574,0,0,556,3971
990,2014-02-12,3,4600.0,451,0,0,2259,5735
991,2014-02-12,3,4052.0,393,0,0,542,4441
992,2014-02-12,3,5321.0,699,0,0,246,3542
993,2014-02-12,3,5729.0,637,0,0,506,5253
994,2014-02-12,3,3672.0,413,0,0,621,4089
995,2014-02-12,3,7312.0,662,0,0,881,7337
996,2014-02-12,3,5073.0,629,0,0,566,4314
997,2014-02-12,3,3388.0,323,0,0,612,3389
998,2014-02-12,3,3645.0,493,0,0,487,4877
999,2014-02-12,3,7128.0,544,0,0,509,5602
1000,2014-02-12,3,5167.0,555,0,0,263,3686
1001,2014-02-12,3,3967.0,551,0,0,419,3911
1002,2014-02-12,3,4895.0,620,0,0,533,4347
1003,2014-02-12,3,5217.0,654,0,0,178,2475
1004,2014-02-12,3,3815.0,360,0,0,737,4998
1005,2014-02-12,3,4932.0,778,0,0,864,4443
1006,2014-02-12,3,4773.0,760,0,0,1159,7030
1007,2014-02-12,3,4951.0,668,0,0,674,4786
1008,2014-02-12,3,4083.0,645,0,0,456,3783
1009,2014-02-12,3,4175.0,420,0,0,646,4354
1010,2014-02-12,3,5683.0,616,0,0,727,6503
1011,2014-02-12,3,6398.0,839,0,0,413,7183
1012,2014-02-12,3,4867.0,458,0,0,648,5305
1013,2014-02-12,3,3083.0,398,0,0,833,4141
1014,2014-02-12,3,11158.0,1338,0,0,877,7965
1015,2014-02-12,3,4071.0,410,0,0,624,4833
1016,2014-02-12,3,3959.0,417,0,0,603,4728
1017,2014-02-12,3,6235.0,964,0,0,617,5573
1018,2014-02-12,3,9160.0,1211,0,0,625,7793
1019,2014-02-12,3,6454.0,605,0,0,595,6224
1020,2014-02-12,3,7180.0,990,0,0,644,6509
1021,2014-02-12,3,7645.0,952,0,0,550,5954
1022,2014-02-12,3,5559.0,730,0,0,594,5842
1023,2014-02-12,3,4217.0,510,0,0,343,4054
1024,2014-02-12,3,4431.0,665,0,0,751,4977
1025,2014-02-12,3,6420.0,805,0,0,308,3517
